"Artwork","CulturalPhenomenon","Type"
"http://icondataset.org/ART1378","http://icondataset.org/CF1364","http://icondataset.org/iconographical-interpretation"
"http://icondataset.org/ART1378","http://icondataset.org/CF1364","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1379","http://icondataset.org/CF1364","http://icondataset.org/iconographical-interpretation"
"http://icondataset.org/ART1379","http://icondataset.org/CF1364","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1382","http://icondataset.org/CF1364","http://icondataset.org/iconographical-interpretation"
"http://icondataset.org/ART1382","http://icondataset.org/CF1364","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1383","http://icondataset.org/CF1364","http://icondataset.org/iconographical-interpretation"
"http://icondataset.org/ART1383","http://icondataset.org/CF1364","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1384","http://icondataset.org/CF1364","http://icondataset.org/iconographical-interpretation"
"http://icondataset.org/ART1384","http://icondataset.org/CF1364","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1385","http://icondataset.org/CF1364","http://icondataset.org/iconographical-interpretation"
"http://icondataset.org/ART1385","http://icondataset.org/CF1364","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1379","http://icondataset.org/CF1095","http://icondataset.org/artists-expression"
"http://icondataset.org/ART1379","http://icondataset.org/CF1006","http://icondataset.org/moral-meaning"
"http://icondataset.org/ART1382","http://icondataset.org/CF1329","http://icondataset.org/artists-expression"
"http://icondataset.org/ART1383","http://icondataset.org/CF1329","http://icondataset.org/artists-expression"
"http://icondataset.org/ART1384","http://icondataset.org/CF1329","http://icondataset.org/artists-expression"
"http://icondataset.org/ART1385","http://icondataset.org/CF1184","http://icondataset.org/humour"
"http://icondataset.org/ART1386","http://icondataset.org/CF1355","http://icondataset.org/belief"
"http://icondataset.org/ART1386","http://icondataset.org/CF1192","http://icondataset.org/belief"
"http://icondataset.org/ART1387","http://icondataset.org/CF1192","http://icondataset.org/belief"
"http://icondataset.org/ART1393","http://icondataset.org/CF1185","http://icondataset.org/artists-expression"
"http://icondataset.org/ART1393","http://icondataset.org/CF1187","http://icondataset.org/artists-expression"
"http://icondataset.org/ART1538","http://icondataset.org/CF1187","http://icondataset.org/artists-expression"
"http://icondataset.org/ART1398","http://icondataset.org/CF1076","http://icondataset.org/belief"
"http://icondataset.org/ART1398","http://icondataset.org/CF1076","http://icondataset.org/cultural-value"
"http://icondataset.org/ART1398","http://icondataset.org/CF1076","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1399","http://icondataset.org/CF1076","http://icondataset.org/belief"
"http://icondataset.org/ART1399","http://icondataset.org/CF1076","http://icondataset.org/cultural-value"
"http://icondataset.org/ART1399","http://icondataset.org/CF1076","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1398","http://icondataset.org/CF1077","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1399","http://icondataset.org/CF1077","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1399","http://icondataset.org/CF1007","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1399","http://icondataset.org/CF1099","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1399","http://icondataset.org/CF1325","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1400","http://icondataset.org/CF1161","http://icondataset.org/formal-or-stylistic-influence"
"http://icondataset.org/ART1401","http://icondataset.org/CF1271","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1401","http://icondataset.org/CF1272","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1401","http://icondataset.org/CF1047","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1402","http://icondataset.org/CF1047","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1403","http://icondataset.org/CF1047","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1404","http://icondataset.org/CF1047","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1401","http://icondataset.org/CF1346","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1402","http://icondataset.org/CF1346","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1403","http://icondataset.org/CF1346","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1404","http://icondataset.org/CF1346","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1405","http://icondataset.org/CF1346","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1408","http://icondataset.org/CF1346","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1402","http://icondataset.org/CF1058","http://icondataset.org/formal-or-stylistic-influence"
"http://icondataset.org/ART1403","http://icondataset.org/CF1337","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1403","http://icondataset.org/CF1337","http://icondataset.org/tendency"
"http://icondataset.org/ART1404","http://icondataset.org/CF1337","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1404","http://icondataset.org/CF1337","http://icondataset.org/tendency"
"http://icondataset.org/ART1403","http://icondataset.org/CF1319","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1404","http://icondataset.org/CF1319","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1405","http://icondataset.org/CF1319","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1405","http://icondataset.org/CF1120","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1405","http://icondataset.org/CF1119","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1406","http://icondataset.org/CF1013","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1407","http://icondataset.org/CF1358","http://icondataset.org/formal-or-stylistic-evolution"
"http://icondataset.org/ART1407","http://icondataset.org/CF1360","http://icondataset.org/formal-or-stylistic-evolution"
"http://icondataset.org/ART1407","http://icondataset.org/CF1357","http://icondataset.org/formal-or-stylistic-influence"
"http://icondataset.org/ART1407","http://icondataset.org/CF1345","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1408","http://icondataset.org/CF1345","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1408","http://icondataset.org/CF1359","http://icondataset.org/formal-or-stylistic-evolution"
"http://icondataset.org/ART1409","http://icondataset.org/CF1143","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1410","http://icondataset.org/CF1143","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1411","http://icondataset.org/CF1143","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1412","http://icondataset.org/CF1143","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1409","http://icondataset.org/CF1361","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1409","http://icondataset.org/CF1361","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1410","http://icondataset.org/CF1361","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1410","http://icondataset.org/CF1361","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1412","http://icondataset.org/CF1361","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1412","http://icondataset.org/CF1361","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1409","http://icondataset.org/CF1353","http://icondataset.org/artists-expression"
"http://icondataset.org/ART1409","http://icondataset.org/CF1354","http://icondataset.org/artists-expression"
"http://icondataset.org/ART1409","http://icondataset.org/CF1144","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1413","http://icondataset.org/CF1144","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1414","http://icondataset.org/CF1144","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1416","http://icondataset.org/CF1144","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1417","http://icondataset.org/CF1144","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1418","http://icondataset.org/CF1144","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1419","http://icondataset.org/CF1144","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1420","http://icondataset.org/CF1144","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1421","http://icondataset.org/CF1144","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1422","http://icondataset.org/CF1144","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1423","http://icondataset.org/CF1144","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1424","http://icondataset.org/CF1144","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1409","http://icondataset.org/CF1374","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1409","http://icondataset.org/CF1374","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1422","http://icondataset.org/CF1374","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1422","http://icondataset.org/CF1374","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1424","http://icondataset.org/CF1374","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1424","http://icondataset.org/CF1374","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1411","http://icondataset.org/CF1279","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1411","http://icondataset.org/CF1279","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1413","http://icondataset.org/CF1362","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1413","http://icondataset.org/CF1362","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1414","http://icondataset.org/CF1362","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1414","http://icondataset.org/CF1362","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1413","http://icondataset.org/CF1349","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1413","http://icondataset.org/CF1349","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1414","http://icondataset.org/CF1349","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1414","http://icondataset.org/CF1349","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1416","http://icondataset.org/CF1156","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1417","http://icondataset.org/CF1156","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1419","http://icondataset.org/CF1156","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1423","http://icondataset.org/CF1156","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1416","http://icondataset.org/CF1348","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1416","http://icondataset.org/CF1348","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1417","http://icondataset.org/CF1348","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1417","http://icondataset.org/CF1348","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1419","http://icondataset.org/CF1348","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1419","http://icondataset.org/CF1348","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1416","http://icondataset.org/CF1303","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1416","http://icondataset.org/CF1303","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1417","http://icondataset.org/CF1303","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1417","http://icondataset.org/CF1303","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1419","http://icondataset.org/CF1303","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1419","http://icondataset.org/CF1303","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1416","http://icondataset.org/CF1135","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1417","http://icondataset.org/CF1135","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1418","http://icondataset.org/CF1135","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1419","http://icondataset.org/CF1135","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1420","http://icondataset.org/CF1135","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1421","http://icondataset.org/CF1135","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1422","http://icondataset.org/CF1135","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1423","http://icondataset.org/CF1135","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1424","http://icondataset.org/CF1135","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1459","http://icondataset.org/CF1135","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1516","http://icondataset.org/CF1135","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1517","http://icondataset.org/CF1135","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1416","http://icondataset.org/CF1073","http://icondataset.org/iconographic-interpretation"
"http://icondataset.org/ART1416","http://icondataset.org/CF1073","http://icondataset.org/societal-phenomenon"
"http://icondataset.org/ART1417","http://icondataset.org/CF1073","http://icondataset.org/iconographic-interpretation"
"http://icondataset.org/ART1417","http://icondataset.org/CF1073","http://icondataset.org/societal-phenomenon"
"http://icondataset.org/ART1419","http://icondataset.org/CF1073","http://icondataset.org/iconographic-interpretation"
"http://icondataset.org/ART1419","http://icondataset.org/CF1073","http://icondataset.org/societal-phenomenon"
"http://icondataset.org/ART1421","http://icondataset.org/CF1315","http://icondataset.org/iconographical-influence"
"http://icondataset.org/ART1421","http://icondataset.org/CF1315","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1423","http://icondataset.org/CF1105","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1423","http://icondataset.org/CF1230","http://icondataset.org/formal-or-stylistic-evolution"
"http://icondataset.org/ART1423","http://icondataset.org/CF1230","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1427","http://icondataset.org/CF1195","http://icondataset.org/attitude"
"http://icondataset.org/ART1428","http://icondataset.org/CF1195","http://icondataset.org/attitude"
"http://icondataset.org/ART1429","http://icondataset.org/CF1195","http://icondataset.org/attitude"
"http://icondataset.org/ART1434","http://icondataset.org/CF1195","http://icondataset.org/attitude"
"http://icondataset.org/ART1435","http://icondataset.org/CF1195","http://icondataset.org/attitude"
"http://icondataset.org/ART1436","http://icondataset.org/CF1195","http://icondataset.org/attitude"
"http://icondataset.org/ART1427","http://icondataset.org/CF1289","http://icondataset.org/attitude"
"http://icondataset.org/ART1428","http://icondataset.org/CF1289","http://icondataset.org/attitude"
"http://icondataset.org/ART1429","http://icondataset.org/CF1289","http://icondataset.org/attitude"
"http://icondataset.org/ART1433","http://icondataset.org/CF1289","http://icondataset.org/attitude"
"http://icondataset.org/ART1434","http://icondataset.org/CF1289","http://icondataset.org/attitude"
"http://icondataset.org/ART1435","http://icondataset.org/CF1289","http://icondataset.org/attitude"
"http://icondataset.org/ART1436","http://icondataset.org/CF1289","http://icondataset.org/attitude"
"http://icondataset.org/ART1427","http://icondataset.org/CF1370","http://icondataset.org/formal-or-stylistic-influence"
"http://icondataset.org/ART1428","http://icondataset.org/CF1370","http://icondataset.org/formal-or-stylistic-influence"
"http://icondataset.org/ART1429","http://icondataset.org/CF1370","http://icondataset.org/formal-or-stylistic-influence"
"http://icondataset.org/ART1430","http://icondataset.org/CF1376","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1430","http://icondataset.org/CF1302","http://icondataset.org/tendency"
"http://icondataset.org/ART1431","http://icondataset.org/CF1012","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1432","http://icondataset.org/CF1044","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1432","http://icondataset.org/CF1280","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1433","http://icondataset.org/CF1052","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1434","http://icondataset.org/CF1288","http://icondataset.org/cultural-value"
"http://icondataset.org/ART1434","http://icondataset.org/CF1288","http://icondataset.org/societal-phenomenon"
"http://icondataset.org/ART1435","http://icondataset.org/CF1288","http://icondataset.org/cultural-value"
"http://icondataset.org/ART1435","http://icondataset.org/CF1288","http://icondataset.org/societal-phenomenon"
"http://icondataset.org/ART1434","http://icondataset.org/CF1118","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1435","http://icondataset.org/CF1118","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1434","http://icondataset.org/CF1377","http://icondataset.org/cultural-value"
"http://icondataset.org/ART1435","http://icondataset.org/CF1217","http://icondataset.org/cultural-value"
"http://icondataset.org/ART1436","http://icondataset.org/CF1054","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1436","http://icondataset.org/CF1282","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1446","http://icondataset.org/CF1023","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1446","http://icondataset.org/CF1062","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1448","http://icondataset.org/CF1062","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1512","http://icondataset.org/CF1062","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1514","http://icondataset.org/CF1062","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1515","http://icondataset.org/CF1062","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1516","http://icondataset.org/CF1062","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1446","http://icondataset.org/CF1067","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1448","http://icondataset.org/CF1064","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1452","http://icondataset.org/CF1200","http://icondataset.org/formal-or-stylistic-evolution"
"http://icondataset.org/ART1452","http://icondataset.org/CF1200","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1454","http://icondataset.org/CF1200","http://icondataset.org/formal-or-stylistic-evolution"
"http://icondataset.org/ART1454","http://icondataset.org/CF1200","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1463","http://icondataset.org/CF1200","http://icondataset.org/formal-or-stylistic-evolution"
"http://icondataset.org/ART1463","http://icondataset.org/CF1200","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1464","http://icondataset.org/CF1200","http://icondataset.org/formal-or-stylistic-evolution"
"http://icondataset.org/ART1464","http://icondataset.org/CF1200","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1454","http://icondataset.org/CF1015","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1465","http://icondataset.org/CF1015","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1458","http://icondataset.org/CF1176","http://icondataset.org/cultural-influence"
"http://icondataset.org/ART1459","http://icondataset.org/CF1176","http://icondataset.org/cultural-influence"
"http://icondataset.org/ART1458","http://icondataset.org/CF1022","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1458","http://icondataset.org/CF1022","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1459","http://icondataset.org/CF1022","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1459","http://icondataset.org/CF1022","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1459","http://icondataset.org/CF1256","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1459","http://icondataset.org/CF1256","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1459","http://icondataset.org/CF1257","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1459","http://icondataset.org/CF1257","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1459","http://icondataset.org/CF1255","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1459","http://icondataset.org/CF1258","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1459","http://icondataset.org/CF1258","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1459","http://icondataset.org/CF1138","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1459","http://icondataset.org/CF1211","http://icondataset.org/iconographical-influence"
"http://icondataset.org/ART1460","http://icondataset.org/CF1211","http://icondataset.org/iconographical-influence"
"http://icondataset.org/ART1465","http://icondataset.org/CF1268","http://icondataset.org/formal-or-stylistic-influence"
"http://icondataset.org/ART1465","http://icondataset.org/CF1356","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1467","http://icondataset.org/CF1341","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1467","http://icondataset.org/CF1084","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1467","http://icondataset.org/CF1081","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1468","http://icondataset.org/CF1081","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1467","http://icondataset.org/CF1313","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1468","http://icondataset.org/CF1313","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1469","http://icondataset.org/CF1313","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1471","http://icondataset.org/CF1313","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1472","http://icondataset.org/CF1313","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1469","http://icondataset.org/CF1080","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1469","http://icondataset.org/CF1082","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1469","http://icondataset.org/CF1293","http://icondataset.org/attitude"
"http://icondataset.org/ART1471","http://icondataset.org/CF1078","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1472","http://icondataset.org/CF1083","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1507","http://icondataset.org/CF1261","http://icondataset.org/taste"
"http://icondataset.org/ART1512","http://icondataset.org/CF1065","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1512","http://icondataset.org/CF1232","http://icondataset.org/tendency"
"http://icondataset.org/ART1512","http://icondataset.org/CF1335","http://icondataset.org/attitude"
"http://icondataset.org/ART1512","http://icondataset.org/CF1235","http://icondataset.org/cultural-movement"
"http://icondataset.org/ART1512","http://icondataset.org/CF1291","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1512","http://icondataset.org/CF1291","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1512","http://icondataset.org/CF1066","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1512","http://icondataset.org/CF1102","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1513","http://icondataset.org/CF1259","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1516","http://icondataset.org/CF1290","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1516","http://icondataset.org/CF1290","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1517","http://icondataset.org/CF1290","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1517","http://icondataset.org/CF1290","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1516","http://icondataset.org/CF1107","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1517","http://icondataset.org/CF1107","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1516","http://icondataset.org/CF1160","http://icondataset.org/iconographical-influence"
"http://icondataset.org/ART1517","http://icondataset.org/CF1160","http://icondataset.org/iconographical-influence"
"http://icondataset.org/ART1516","http://icondataset.org/CF1253","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1516","http://icondataset.org/CF1253","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1516","http://icondataset.org/CF1139","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1517","http://icondataset.org/CF1139","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1517","http://icondataset.org/CF1309","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1517","http://icondataset.org/CF1309","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1517","http://icondataset.org/CF1285","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1517","http://icondataset.org/CF1285","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1517","http://icondataset.org/CF1301","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1517","http://icondataset.org/CF1063","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1518","http://icondataset.org/CF1048","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1519","http://icondataset.org/CF1182","http://icondataset.org/tendency"
"http://icondataset.org/ART1525","http://icondataset.org/CF1164","http://icondataset.org/cultural-reinterpretation"
"http://icondataset.org/ART1525","http://icondataset.org/CF1164","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1526","http://icondataset.org/CF1114","http://icondataset.org/formal-or-stylistic-phenomenon"
"http://icondataset.org/ART1526","http://icondataset.org/CF1278","http://icondataset.org/formal-or-stylistic-influence"
"http://icondataset.org/ART1527","http://icondataset.org/CF1092","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1527","http://icondataset.org/CF1074","http://icondataset.org/formal-or-stylistic-evolution"
"http://icondataset.org/ART1531","http://icondataset.org/CF1263","http://icondataset.org/iconographical-interpretation"
"http://icondataset.org/ART1531","http://icondataset.org/CF1263","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1534","http://icondataset.org/CF1266","http://icondataset.org/iconographical-interpretation"
"http://icondataset.org/ART1534","http://icondataset.org/CF1266","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1535","http://icondataset.org/CF1266","http://icondataset.org/iconographical-interpretation"
"http://icondataset.org/ART1535","http://icondataset.org/CF1266","http://icondataset.org/reception-of-classical-antiquity"
"http://icondataset.org/ART1536","http://icondataset.org/CF1145","http://icondataset.org/iconographical-evolution"
"http://icondataset.org/ART1539","http://icondataset.org/CF1097","http://icondataset.org/tendency"
"http://icondataset.org/ART1539","http://icondataset.org/CF1003","http://icondataset.org/reception-of-classical-antiquity"
